Date,esw,MaxT,MinT,Radn,Rain,es,sws(1),sws(2),sws(3),sws(4)
2012-01-01,6.455,39.0,17.0,31.0,0.0,7.345,0.127,0.139,0.156,0.156
2012-02-01,4.051,40.5,20.0,29.0,0.0,2.405,0.103,0.139,0.156,0.156
2012-03-01,2.671,38.5,22.0,20.0,0.0,1.38,0.089,0.139,0.156,0.156
2012-04-01,1.767,29.0,20.0,29.0,0.0,1.08,0.078,0.139,0.156,0.156
2012-05-01,1.753,28.5,11.0,30.0,0.0,0.918,0.069,0.139,0.156,0.156
2012-06-01,1.738,29.0,10.5,28.0,0.0,0.813,0.061,0.139,0.156,0.156
2012-07-01,1.721,34.5,14.5,18.0,0.0,0.737,0.054,0.139,0.156,0.156
2012-08-01,1.703,28.5,20.0,17.0,3.0,3.526,0.049,0.139,0.156,0.156
2012-09-01,1.683,24.5,11.5,24.0,0.4,1.043,0.043,0.139,0.156,0.156
2012-10-01,1.664,25.0,13.0,24.0,0.0,0.27,0.04,0.139,0.156,0.156
2012-11-01,1.644,21.5,12.0,24.0,0.0,0.02,0.04,0.138,0.156,0.156
2012-12-01,1.624,24.5,7.5,27.0,0.0,0.02,0.04,0.138,0.156,0.156
2012-01-13,1.604,25.5,12.5,24.0,0.0,0.02,0.04,0.138,0.156,0.156
2012-01-14,1.585,26.0,12.0,32.0,0.0,0.02,0.04,0.138,0.156,0.156
2012-01-15,1.565,31.0,12.0,31.0,0.0,0.02,0.04,0.138,0.156,0.156
2012-01-16,1.545,33.5,16.5,30.0,0.0,0.02,0.04,0.138,0.156,0.156
2012-01-17,1.526,36.0,21.5,27.0,0.0,0.02,0.04,0.138,0.156,0.156
2012-01-18,1.506,35.0,22.0,26.0,0.3,0.32,0.04,0.138,0.156,0.156
2012-01-19,1.487,34.5,15.0,31.0,0.6,0.62,0.04,0.138,0.156,0.156
2012-01-20,1.467,34.0,14.0,27.0,0.0,0.02,0.04,0.138,0.156,0.156
2012-01-21,1.448,33.0,15.5,31.0,0.0,0.02,0.04,0.138,0.156,0.156
2012-01-22,1.428,34.5,19.5,30.0,0.0,0.02,0.04,0.138,0.156,0.156
2012-01-23,1.409,33.5,19.5,31.0,0.0,0.02,0.04,0.138,0.156,0.156
2012-01-24,1.389,35.5,17.5,28.0,0.0,0.019,0.04,0.138,0.156,0.156
2012-01-25,1.37,37.0,17.0,30.0,0.0,0.019,0.04,0.138,0.156,0.156
2012-01-26,1.35,33.5,16.0,30.0,0.0,0.019,0.04,0.138,0.156,0.156
2012-01-27,1.331,36.0,17.0,29.0,0.0,0.019,0.04,0.137,0.156,0.156
2012-01-28,1.312,35.5,21.5,25.0,0.0,0.019,0.04,0.137,0.156,0.156
2012-01-29,1.292,34.5,20.0,22.0,0.0,0.019,0.04,0.137,0.156,0.156
2012-01-30,1.887,28.0,21.0,16.0,7.9,3.325,0.086,0.137,0.156,0.156
2012-01-31,1.621,24.0,13.0,29.0,5.2,5.466,0.084,0.137,0.156,0.156
2012-01-02,1.258,28.0,11.0,29.0,0.0,1.392,0.07,0.137,0.156,0.156
2012-02-02,1.243,27.5,13.5,15.0,0.0,0.77,0.062,0.137,0.156,0.156
2012-03-02,1.227,31.5,14.0,24.0,0.0,0.705,0.055,0.137,0.156,0.156
2012-04-02,1.21,35.0,14.5,26.0,0.0,0.654,0.049,0.137,0.156,0.156
2012-05-02,1.191,32.0,23.0,14.0,0.1,0.712,0.043,0.137,0.156,0.156
2012-06-02,1.172,25.0,9.5,28.0,0.7,0.998,0.04,0.137,0.156,0.156
2012-07-02,1.153,25.0,10.5,25.0,0.0,0.019,0.04,0.137,0.156,0.156
2012-08-02,1.134,25.5,9.0,29.0,0.0,0.019,0.04,0.137,0.156,0.156
2012-09-02,1.115,27.0,9.5,25.0,0.0,0.019,0.04,0.137,0.156,0.156
2012-10-02,1.095,28.5,11.5,23.0,0.0,0.019,0.04,0.137,0.156,0.156
2012-11-02,1.076,27.0,14.0,23.0,0.0,0.019,0.04,0.137,0.156,0.156
2012-12-02,1.057,27.5,14.0,23.0,0.0,0.019,0.04,0.137,0.156,0.156
2012-02-13,1.038,29.5,13.5,27.0,0.0,0.019,0.04,0.136,0.156,0.156
2012-02-14,1.019,32.5,14.5,27.0,0.0,0.019,0.04,0.136,0.156,0.156
2012-02-15,1.0,35.5,16.5,22.0,0.0,0.019,0.04,0.136,0.156,0.156
2012-02-16,0.981,35.0,20.5,18.0,0.0,0.019,0.04,0.136,0.156,0.156
2012-02-17,0.962,31.0,17.0,25.0,0.4,0.419,0.04,0.136,0.156,0.156
2012-02-18,0.943,33.5,14.5,24.0,0.0,0.019,0.04,0.136,0.156,0.156
2012-02-19,0.925,31.0,18.5,12.0,0.0,0.019,0.04,0.136,0.156,0.156
2012-02-20,0.906,26.5,19.0,13.0,0.4,0.419,0.04,0.136,0.156,0.156
2012-02-21,0.895,28.0,15.5,19.0,7.8,3.927,0.079,0.136,0.156,0.156
2012-02-22,0.878,31.0,14.5,25.0,0.0,2.725,0.052,0.136,0.156,0.156
2012-02-23,0.861,35.0,14.0,26.0,0.0,0.611,0.046,0.136,0.156,0.156
2012-02-24,0.842,37.5,14.5,26.0,0.0,0.576,0.04,0.136,0.156,0.156
2012-02-25,0.823,37.5,18.5,27.0,0.0,0.044,0.04,0.136,0.156,0.156
2012-02-26,0.804,35.0,23.5,22.0,0.0,0.019,0.04,0.136,0.156,0.156
2012-02-27,39.706,27.5,21.5,6.0,44.2,1.317,0.339,0.179,0.156,0.156
2012-02-28,60.516,26.0,19.5,8.0,26.0,1.715,0.336,0.249,0.156,0.156
2012-02-29,59.097,23.0,15.5,9.0,0.4,1.819,0.266,0.265,0.159,0.156
2012-01-03,91.483,24.0,16.5,7.0,53.6,1.453,0.342,0.312,0.195,0.156
2012-02-03,89.954,22.5,15.5,8.0,0.1,1.629,0.27,0.302,0.223,0.156
2012-03-03,93.694,18.0,15.5,6.0,4.9,1.16,0.26,0.295,0.247,0.156
2012-04-03,99.689,25.0,15.5,17.0,9.6,3.605,0.257,0.293,0.269,0.156
2012-05-03,96.551,22.5,12.5,18.0,0.0,3.138,0.203,0.284,0.285,0.156
2012-06-03,93.716,23.0,11.5,22.0,0.0,2.835,0.175,0.274,0.295,0.157
2012-07-03,92.288,23.5,12.5,25.0,0.0,1.427,0.162,0.268,0.3,0.157
2012-08-03,91.186,25.0,13.0,24.0,0.0,1.102,0.152,0.265,0.302,0.158
2012-09-03,90.254,27.5,11.5,23.0,0.0,0.932,0.143,0.262,0.303,0.16
2012-10-03,89.432,23.0,10.5,24.0,0.0,0.822,0.136,0.261,0.302,0.161
2012-11-03,88.688,25.0,9.0,20.0,0.0,0.744,0.13,0.26,0.302,0.162
2012-12-03,88.004,26.5,10.5,23.0,0.0,0.685,0.124,0.26,0.301,0.163
2012-03-13,87.366,29.5,10.0,23.0,0.0,0.637,0.119,0.26,0.3,0.163
2012-03-14,86.767,32.0,13.5,12.0,0.0,0.599,0.114,0.259,0.3,0.164
2012-03-15,86.201,30.5,18.5,14.0,0.1,0.667,0.109,0.259,0.3,0.164
2012-03-16,94.525,23.5,17.5,12.0,10.9,2.576,0.186,0.261,0.3,0.164
2012-03-17,90.27,23.0,10.5,22.0,0.2,4.455,0.145,0.26,0.3,0.164
2012-03-18,89.447,25.0,10.5,22.0,0.0,0.824,0.137,0.26,0.3,0.165
2012-03-19,88.701,26.0,12.0,22.0,0.0,0.745,0.131,0.26,0.299,0.165
2012-03-20,88.016,28.5,15.0,19.0,0.0,0.686,0.125,0.259,0.299,0.165
2012-03-21,87.378,21.5,16.5,15.0,0.1,0.738,0.12,0.259,0.299,0.165
2012-03-22,86.778,21.0,8.0,21.0,0.2,0.8,0.115,0.259,0.298,0.165
2012-03-23,86.211,19.0,10.5,19.0,0.0,0.567,0.11,0.259,0.298,0.166
2012-03-24,85.671,21.0,9.5,11.0,0.0,0.54,0.106,0.259,0.298,0.166
2012-03-25,85.156,21.0,8.5,15.0,0.0,0.516,0.102,0.258,0.297,0.166
2012-03-26,84.661,22.5,6.5,20.0,0.0,0.495,0.098,0.258,0.297,0.166
2012-03-27,84.185,22.0,10.0,14.0,0.0,0.476,0.094,0.258,0.297,0.166
2012-03-28,83.726,25.0,8.0,19.0,0.0,0.459,0.09,0.258,0.296,0.167
2012-03-29,83.282,28.0,10.5,19.0,0.0,0.444,0.087,0.258,0.296,0.167
2012-03-30,82.851,29.5,12.0,19.0,0.0,0.431,0.083,0.257,0.296,0.167
2012-03-31,82.433,32.0,15.0,16.0,0.0,0.418,0.08,0.257,0.295,0.167
2012-01-04,82.433,23.5,10.0,18.0,0.0,0.0,0.081,0.257,0.295,0.167
2012-02-04,82.236,27.5,7.0,17.0,0.0,0.226,0.08,0.257,0.295,0.168
2012-03-04,82.142,28.5,15.0,16.0,0.0,0.221,0.078,0.257,0.294,0.168
2012-04-04,82.047,29.0,11.5,19.0,0.0,0.216,0.077,0.256,0.294,0.168
2012-05-04,81.952,30.0,12.0,19.0,0.0,0.211,0.076,0.256,0.294,0.168
2012-06-04,81.857,31.0,13.0,15.0,0.0,0.206,0.075,0.256,0.293,0.168
2012-07-04,82.352,20.0,7.0,18.0,1.2,0.202,0.086,0.256,0.293,0.169
2012-08-04,82.154,19.5,6.0,11.0,0.0,0.198,0.085,0.256,0.293,0.169
2012-09-04,81.96,18.5,8.0,14.0,0.0,0.194,0.084,0.255,0.293,0.169
2012-10-04,81.869,18.0,3.5,15.0,0.1,0.191,0.084,0.255,0.292,0.169
2012-11-04,81.682,21.5,4.0,18.0,0.0,0.187,0.083,0.255,0.292,0.169
2012-12-04,81.498,23.5,4.0,18.0,0.0,0.184,0.082,0.255,0.292,0.17
2012-04-13,81.317,24.5,4.0,17.0,0.0,0.181,0.081,0.255,0.291,0.17
2012-04-14,81.139,27.0,6.5,15.0,0.0,0.178,0.08,0.254,0.291,0.17
2012-04-15,81.033,29.0,10.0,17.0,0.0,0.175,0.079,0.254,0.291,0.17
2012-04-16,80.942,26.0,10.0,17.0,0.0,0.173,0.078,0.254,0.29,0.17
2012-04-17,80.851,26.5,10.0,17.0,0.0,0.17,0.078,0.254,0.29,0.171
2012-04-18,80.759,26.0,10.5,16.0,0.0,0.168,0.077,0.254,0.29,0.171
2012-04-19,80.668,23.0,15.0,11.0,0.0,0.165,0.076,0.253,0.29,0.171
2012-04-20,82.524,26.0,10.5,14.0,2.4,0.163,0.099,0.253,0.289,0.171
2012-04-21,82.363,26.5,10.5,14.0,0.0,0.161,0.099,0.253,0.289,0.171
2012-04-22,82.504,24.5,14.5,12.0,2.0,1.859,0.101,0.253,0.289,0.171
2012-04-23,82.347,19.0,8.5,12.0,0.8,0.957,0.1,0.253,0.288,0.172
2012-04-24,82.192,13.5,4.5,10.0,0.2,0.355,0.1,0.252,0.288,0.172
2012-04-25,82.038,18.0,6.0,12.0,0.7,0.853,0.099,0.252,0.288,0.172
2012-04-26,81.887,18.0,7.0,8.0,0.0,0.152,0.099,0.252,0.288,0.172
2012-04-27,81.737,20.5,6.0,14.0,0.0,0.15,0.098,0.252,0.287,0.172
2012-04-28,81.589,21.5,4.0,15.0,0.0,0.148,0.097,0.252,0.287,0.172
2012-04-29,81.442,17.5,7.0,15.0,0.0,0.147,0.097,0.251,0.287,0.173
2012-04-30,81.297,17.5,4.0,10.0,0.0,0.145,0.096,0.251,0.287,0.173
2012-01-05,81.154,24.5,6.0,13.0,0.0,0.144,0.096,0.251,0.286,0.173
2012-02-05,81.011,17.0,11.5,12.0,1.2,1.342,0.095,0.251,0.286,0.173
2012-03-05,80.871,17.0,2.5,11.0,0.0,0.141,0.095,0.251,0.286,0.173
2012-04-05,80.731,15.5,3.5,8.0,0.0,0.139,0.094,0.25,0.285,0.174
2012-05-05,80.593,15.5,5.5,8.0,0.0,0.138,0.094,0.25,0.285,0.174
2012-06-05,80.457,17.0,2.5,11.0,0.0,0.137,0.093,0.25,0.285,0.174
2012-07-05,80.321,20.0,7.5,9.0,0.6,0.735,0.093,0.25,0.285,0.174
2012-08-05,80.187,23.5,7.5,13.0,0.0,0.134,0.092,0.25,0.284,0.174
2012-09-05,80.054,22.0,11.5,8.0,0.0,0.133,0.092,0.249,0.284,0.174
2012-10-05,79.922,21.0,4.5,13.0,0.0,0.132,0.091,0.249,0.284,0.175
2012-11-05,79.792,18.5,5.5,10.0,0.0,0.131,0.091,0.249,0.284,0.175
2012-12-05,79.662,16.0,2.0,12.0,0.0,0.13,0.09,0.249,0.283,0.175
2012-05-13,79.533,17.0,7.0,11.0,0.0,0.129,0.09,0.249,0.283,0.175
2012-05-14,79.406,18.0,4.0,10.0,0.0,0.127,0.089,0.248,0.283,0.175
2012-05-15,79.279,18.0,5.0,10.0,0.0,0.126,0.089,0.248,0.283,0.175
2012-05-16,79.154,18.5,5.5,10.0,0.0,0.125,0.089,0.248,0.282,0.176
2012-05-17,79.029,18.5,2.0,12.0,0.0,0.124,0.088,0.248,0.282,0.176
2012-05-18,78.906,21.0,4.5,10.0,0.0,0.124,0.088,0.248,0.282,0.176
2012-05-19,78.783,18.5,5.0,9.0,0.0,0.123,0.087,0.248,0.282,0.176
2012-05-20,78.662,16.0,1.0,12.0,0.0,0.122,0.087,0.247,0.281,0.176
2012-05-21,78.541,17.0,-1.5,10.0,0.0,0.121,0.087,0.247,0.281,0.176
2012-05-22,78.421,20.0,2.0,11.0,0.0,0.12,0.086,0.247,0.281,0.176
2012-05-23,78.302,21.5,7.5,11.0,0.0,0.119,0.086,0.247,0.281,0.177
2012-05-24,78.184,17.0,4.5,8.0,0.0,0.118,0.085,0.247,0.28,0.177
2012-05-25,85.21,12.0,6.5,4.0,7.7,0.673,0.157,0.246,0.28,0.177
2012-05-26,86.811,16.0,7.0,5.0,2.5,0.899,0.173,0.246,0.28,0.177
2012-05-27,85.501,15.5,5.0,11.0,0.0,1.31,0.161,0.246,0.28,0.177
2012-05-28,85.296,15.5,6.5,10.0,0.0,0.205,0.16,0.246,0.279,0.177
2012-05-29,85.095,16.0,2.5,10.0,0.0,0.201,0.158,0.246,0.279,0.178
2012-05-30,84.898,17.5,1.5,12.0,0.0,0.197,0.157,0.246,0.279,0.178
2012-05-31,84.705,17.0,1.5,11.0,0.0,0.193,0.156,0.245,0.279,0.178
2012-01-06,84.516,17.5,3.0,9.0,0.0,0.19,0.155,0.245,0.279,0.178
2012-02-06,84.329,16.5,2.5,8.0,0.0,0.186,0.154,0.245,0.278,0.178
2012-03-06,84.146,15.5,4.0,11.0,0.1,0.283,0.153,0.245,0.278,0.178
2012-04-06,83.966,14.0,-1.0,6.0,0.0,0.18,0.152,0.245,0.278,0.178
2012-05-06,89.832,14.0,5.0,6.0,6.9,1.034,0.202,0.247,0.278,0.179
2012-06-06,88.556,14.5,1.5,10.0,0.0,1.277,0.189,0.248,0.277,0.179
2012-07-06,88.259,14.0,0.0,6.0,0.0,0.296,0.187,0.247,0.277,0.179
2012-08-06,87.975,13.5,0.5,7.0,0.0,0.284,0.185,0.247,0.277,0.179
2012-09-06,87.702,16.0,2.5,6.0,0.0,0.273,0.183,0.247,0.277,0.179
2012-10-06,87.438,14.5,3.0,9.0,0.0,0.264,0.181,0.247,0.277,0.179
2012-11-06,87.184,15.5,1.0,11.0,0.0,0.255,0.179,0.247,0.276,0.179
2012-12-06,86.937,16.0,1.5,7.0,0.0,0.247,0.177,0.247,0.276,0.18
2012-06-13,86.697,16.5,2.0,8.0,0.0,0.24,0.175,0.246,0.276,0.18
2012-06-14,86.464,14.0,6.5,4.0,0.0,0.233,0.174,0.246,0.276,0.18
2012-06-15,86.237,16.0,5.5,9.0,0.1,0.327,0.172,0.246,0.276,0.18
2012-06-16,86.015,17.5,3.0,8.0,0.0,0.221,0.171,0.246,0.275,0.18
2012-06-17,85.799,16.0,6.5,8.0,0.0,0.216,0.169,0.246,0.275,0.18
2012-06-18,85.588,15.0,7.5,3.0,0.0,0.211,0.168,0.246,0.275,0.18
2012-06-19,85.381,13.5,4.0,10.0,0.8,1.007,0.167,0.245,0.275,0.181
2012-06-20,85.178,17.0,-1.0,8.0,0.0,0.202,0.165,0.245,0.274,0.181
2012-06-21,85.287,10.0,5.5,3.0,0.6,0.491,0.167,0.245,0.274,0.181
2012-06-22,104.839,11.0,6.5,5.0,20.8,0.841,0.294,0.265,0.277,0.181
2012-06-23,103.935,13.0,0.5,8.0,0.4,1.304,0.246,0.271,0.284,0.181
2012-06-24,103.67,15.0,4.0,5.0,0.6,0.866,0.223,0.271,0.291,0.181
2012-06-25,102.685,15.0,7.5,6.0,0.1,1.085,0.203,0.268,0.296,0.182
2012-06-26,101.946,11.5,3.0,10.0,0.9,1.638,0.192,0.266,0.3,0.182
2012-06-27,101.033,13.5,0.5,10.0,0.0,0.913,0.184,0.263,0.301,0.183
2012-06-28,100.363,14.5,2.0,6.0,0.0,0.671,0.178,0.261,0.302,0.184
2012-06-29,99.806,14.0,5.5,7.0,0.0,0.556,0.174,0.261,0.301,0.185
2012-06-30,101.799,13.0,5.5,7.0,3.2,1.208,0.192,0.26,0.301,0.185
2012-01-07,102.091,11.5,1.5,5.0,1.1,0.808,0.195,0.26,0.301,0.186
2012-02-07,101.977,13.5,4.0,10.0,1.6,1.714,0.19,0.261,0.301,0.187
2012-03-07,100.859,15.0,4.0,8.0,0.0,1.118,0.18,0.26,0.301,0.187
2012-04-07,100.222,14.0,1.0,9.0,0.0,0.637,0.175,0.26,0.3,0.188
2012-05-07,99.685,14.0,0.5,10.0,0.0,0.537,0.17,0.26,0.3,0.188
2012-06-07,99.213,14.0,0.0,11.0,0.0,0.473,0.166,0.259,0.299,0.188
2012-07-07,98.785,13.0,-3.0,11.0,0.0,0.427,0.163,0.259,0.299,0.188
2012-08-07,98.393,15.0,-2.0,8.0,0.0,0.393,0.16,0.259,0.299,0.189
2012-09-07,98.027,16.0,3.0,5.0,0.2,0.566,0.158,0.259,0.298,0.189
2012-10-07,110.096,12.5,8.5,3.0,12.6,0.531,0.245,0.266,0.301,0.19
2012-11-07,119.182,13.5,8.5,6.0,10.2,1.079,0.277,0.275,0.308,0.193
2012-12-07,118.379,14.0,8.0,5.0,0.1,0.903,0.238,0.275,0.312,0.199
2012-07-13,118.896,15.0,8.0,7.0,1.8,1.284,0.221,0.274,0.315,0.206
2012-07-14,117.696,12.5,7.0,9.0,0.0,1.199,0.2,0.27,0.315,0.213
2012-07-15,121.319,14.0,3.0,8.0,5.0,1.377,0.216,0.27,0.315,0.219
2012-07-16,121.511,15.5,6.0,5.0,1.1,0.908,0.207,0.268,0.314,0.226
2012-07-17,120.281,16.0,9.0,8.0,0.0,1.231,0.193,0.265,0.312,0.231
2012-07-18,119.315,13.5,4.5,9.0,0.6,1.565,0.184,0.263,0.31,0.236
2012-07-19,118.266,13.5,-1.0,11.0,0.0,1.049,0.175,0.261,0.307,0.239
2012-07-20,117.549,15.5,2.5,7.0,0.0,0.717,0.169,0.26,0.305,0.241
2012-07-21,116.967,16.5,3.0,9.0,0.0,0.582,0.164,0.26,0.304,0.243
2012-07-22,116.465,16.5,3.0,10.0,0.0,0.502,0.16,0.26,0.302,0.245
2012-07-23,116.016,15.5,1.5,10.0,0.0,0.449,0.156,0.26,0.301,0.245
2012-07-24,115.606,14.5,3.5,7.0,0.0,0.409,0.153,0.259,0.301,0.246
2012-07-25,115.228,15.5,6.5,7.0,0.0,0.379,0.151,0.259,0.3,0.246
2012-07-26,122.878,12.0,7.0,6.0,8.7,1.049,0.212,0.263,0.301,0.247
2012-07-27,125.835,14.5,7.5,9.0,4.6,1.644,0.218,0.266,0.303,0.249
2012-07-28,125.396,15.0,3.5,9.0,1.1,1.538,0.202,0.266,0.305,0.251
2012-07-29,123.868,13.0,2.5,9.0,0.0,1.529,0.187,0.263,0.305,0.254
2012-07-30,122.649,14.0,3.5,11.0,0.0,1.219,0.176,0.262,0.304,0.256
2012-07-31,122.013,14.0,5.5,11.0,0.0,0.635,0.171,0.261,0.303,0.257
2012-01-08,121.477,14.5,1.0,13.0,0.0,0.536,0.166,0.26,0.302,0.259
2012-02-08,121.005,14.0,0.0,9.0,0.0,0.472,0.162,0.26,0.302,0.26
2012-03-08,120.579,16.0,2.5,13.0,0.0,0.427,0.159,0.26,0.301,0.26
2012-04-08,120.186,16.0,5.0,12.0,0.0,0.392,0.156,0.259,0.3,0.261
2012-05-08,119.821,17.0,5.5,11.0,1.2,1.565,0.154,0.259,0.3,0.261
2012-06-08,119.478,13.0,2.5,11.0,0.1,0.443,0.151,0.259,0.3,0.261
2012-07-08,119.153,16.0,0.5,13.0,0.0,0.325,0.149,0.259,0.299,0.261
2012-08-08,118.844,13.0,5.0,5.0,0.0,0.309,0.147,0.259,0.299,0.261
2012-09-08,122.778,13.5,4.0,13.0,6.2,2.266,0.184,0.26,0.299,0.261
2012-10-08,122.118,15.0,6.0,10.0,0.1,0.76,0.178,0.259,0.299,0.262
2012-11-08,121.568,15.0,4.5,9.0,0.0,0.55,0.173,0.259,0.298,0.262
2012-12-08,121.086,16.5,4.5,14.0,0.0,0.482,0.17,0.259,0.298,0.262
2012-08-13,120.652,16.5,-0.5,14.0,0.0,0.434,0.166,0.259,0.298,0.262
2012-08-14,120.254,15.0,5.0,8.0,0.0,0.398,0.163,0.259,0.297,0.262
2012-08-15,122.34,15.0,1.0,7.0,3.3,1.214,0.185,0.258,0.297,0.262
2012-08-16,122.117,14.5,5.5,9.0,1.4,1.623,0.184,0.258,0.297,0.262
2012-08-17,130.108,11.0,6.5,7.0,9.2,1.209,0.233,0.265,0.3,0.263
2012-08-18,132.012,14.0,6.0,12.0,4.0,2.096,0.223,0.269,0.304,0.265
2012-08-19,130.947,12.0,1.5,7.0,0.1,1.166,0.203,0.267,0.306,0.267
2012-08-20,130.038,13.5,4.5,8.0,0.5,1.409,0.192,0.265,0.306,0.27
2012-08-21,129.23,17.5,3.5,14.0,0.7,1.508,0.184,0.262,0.306,0.273
2012-08-22,128.603,20.5,8.0,10.0,0.0,0.627,0.179,0.261,0.304,0.275
2012-08-23,128.073,17.0,7.0,14.0,0.0,0.53,0.175,0.26,0.303,0.277
2012-08-24,128.399,13.5,5.0,10.0,2.1,1.774,0.179,0.26,0.302,0.278
2012-08-25,127.694,13.5,3.0,10.0,0.2,0.905,0.173,0.26,0.301,0.279
2012-08-26,127.262,14.0,5.0,13.0,0.5,0.932,0.17,0.26,0.301,0.279
2012-08-27,126.865,14.5,-1.0,14.0,0.0,0.396,0.167,0.259,0.3,0.279
2012-08-28,126.497,19.0,3.5,17.0,0.0,0.369,0.164,0.259,0.3,0.28
2012-08-29,126.151,18.5,8.5,15.0,0.0,0.346,0.161,0.259,0.3,0.28
2012-08-30,125.824,13.5,6.0,16.0,1.5,1.827,0.159,0.259,0.299,0.28
2012-08-31,125.514,15.5,3.0,14.0,0.3,0.611,0.157,0.259,0.299,0.28
2012-01-09,125.217,16.0,0.5,18.0,0.0,0.297,0.155,0.258,0.299,0.28
2012-02-09,124.933,19.0,-0.5,19.0,0.1,0.384,0.153,0.258,0.299,0.28
2012-03-09,124.659,22.5,2.0,17.0,0.0,0.274,0.151,0.258,0.299,0.28
2012-04-09,124.395,25.0,5.5,18.0,0.0,0.264,0.15,0.258,0.298,0.28
2012-05-09,124.14,21.0,11.0,9.0,0.0,0.255,0.148,0.258,0.298,0.28
2012-06-09,123.893,18.5,11.0,14.0,0.0,0.247,0.147,0.257,0.298,0.28
2012-07-09,128.085,15.0,7.0,13.0,6.6,2.409,0.184,0.259,0.298,0.281
2012-08-09,127.615,17.0,8.0,12.0,0.0,0.47,0.181,0.259,0.297,0.281
2012-09-09,127.19,17.5,6.5,19.0,0.0,0.425,0.177,0.259,0.297,0.281
2012-10-09,126.799,19.5,0.5,19.0,0.0,0.391,0.174,0.258,0.297,0.281
2012-11-09,126.435,22.0,3.5,20.0,0.0,0.364,0.172,0.258,0.297,0.281
2012-12-09,126.093,25.5,5.5,17.0,0.0,0.342,0.169,0.258,0.297,0.281
2012-09-13,126.615,15.0,5.5,19.0,2.9,2.377,0.175,0.258,0.296,0.281
2012-09-14,126.263,14.5,1.5,7.0,0.0,0.353,0.173,0.258,0.296,0.281
2012-09-15,125.93,17.0,6.0,16.0,0.0,0.333,0.17,0.257,0.296,0.281
2012-09-16,125.614,17.0,4.5,7.0,0.0,0.316,0.168,0.257,0.296,0.281
2012-09-17,125.313,18.5,9.0,10.0,0.1,0.401,0.166,0.257,0.296,0.281
2012-09-18,134.857,16.0,8.0,11.0,11.6,2.056,0.229,0.265,0.299,0.281
2012-09-19,133.298,18.5,3.0,12.0,0.7,2.259,0.2,0.265,0.302,0.282
2012-09-20,133.82,25.5,10.0,18.0,3.7,3.179,0.191,0.266,0.304,0.284
2012-09-21,132.677,20.5,10.5,15.0,0.0,1.143,0.181,0.263,0.304,0.286
2012-09-22,131.934,21.5,4.0,22.0,0.0,0.743,0.174,0.262,0.304,0.288
2012-09-23,131.339,19.0,9.0,20.0,0.0,0.595,0.169,0.261,0.303,0.289
2012-09-24,130.828,16.0,4.5,19.0,0.0,0.511,0.165,0.26,0.302,0.29
2012-09-25,130.373,18.5,0.5,19.0,0.0,0.455,0.162,0.26,0.301,0.291
2012-09-26,129.959,23.5,3.5,18.0,0.0,0.414,0.159,0.259,0.301,0.292
2012-09-27,129.577,30.0,10.5,20.0,0.0,0.382,0.156,0.259,0.3,0.292
2012-09-28,129.22,18.0,12.0,7.0,0.0,0.357,0.153,0.259,0.3,0.292
2012-09-29,131.967,15.0,5.5,21.0,5.5,2.753,0.178,0.26,0.3,0.292
2012-09-30,131.366,16.0,3.0,16.0,0.0,0.6,0.173,0.26,0.3,0.292
2012-01-10,130.852,19.5,3.0,22.0,0.0,0.514,0.169,0.259,0.3,0.292
2012-02-10,130.395,23.5,4.5,24.0,0.0,0.457,0.166,0.259,0.299,0.292
2012-03-10,129.979,27.0,4.5,24.0,0.0,0.416,0.162,0.259,0.299,0.292
2012-04-10,129.595,31.5,9.5,25.0,0.0,0.384,0.16,0.259,0.299,0.293
2012-05-10,129.237,21.5,8.0,23.0,0.0,0.358,0.157,0.259,0.299,0.293
2012-06-10,128.9,11.5,9.5,6.0,0.1,0.437,0.155,0.258,0.299,0.293
2012-07-10,140.205,16.5,3.0,19.0,14.2,2.895,0.229,0.267,0.302,0.294
2012-08-10,138.909,16.5,5.5,18.0,0.0,1.296,0.204,0.266,0.304,0.296
2012-09-10,138.133,18.5,3.0,22.0,0.0,0.776,0.196,0.264,0.305,0.298
2012-10-10,137.522,16.0,4.0,14.0,0.2,0.811,0.191,0.262,0.305,0.3
2012-11-10,136.862,14.0,4.0,10.0,0.9,1.421,0.186,0.261,0.304,0.301
2012-12-10,137.595,16.5,5.5,19.0,3.7,2.724,0.188,0.262,0.304,0.302
2012-10-13,136.715,19.5,6.5,16.0,0.0,0.585,0.183,0.261,0.303,0.302
2012-10-14,135.908,24.0,2.0,26.0,0.0,0.505,0.179,0.26,0.303,0.302
2012-10-15,135.175,31.0,10.5,13.0,0.0,0.451,0.175,0.26,0.302,0.302
2012-10-16,134.517,22.0,10.5,11.0,0.0,0.411,0.172,0.26,0.301,0.302
2012-10-17,133.934,20.5,3.5,24.0,0.8,1.18,0.169,0.259,0.301,0.302
2012-10-18,133.418,23.0,5.0,20.0,0.0,0.355,0.167,0.259,0.3,0.301
2012-10-19,132.963,31.5,10.0,23.0,0.0,0.335,0.164,0.259,0.3,0.301
2012-10-20,132.558,25.5,8.0,23.0,0.0,0.317,0.162,0.259,0.3,0.301
2012-10-21,132.195,21.5,8.0,25.0,0.0,0.302,0.16,0.259,0.3,0.3
2012-10-22,131.862,21.0,4.5,27.0,0.0,0.289,0.158,0.258,0.3,0.3
