Date,esw,MaxT,MinT,Radn,Rain,es,sws(1),sws(2),sws(3),sws(4),sws(5),sws(6)
17/07/2013,109.196,17,7.5,4,0,0.773,0.199,0.222,0.323,0.26,0.253,0.3
18/07/2013,107.974,20,9.5,6,0.1,1.232,0.191,0.219,0.323,0.26,0.253,0.301
19/07/2013,112.563,15,12,5,5.7,0.981,0.209,0.227,0.324,0.261,0.254,0.301
20/07/2013,119.83,9.5,7,6,8.5,1.032,0.219,0.251,0.328,0.262,0.255,0.301
21/07/2013,120.696,10,2.5,7,2.3,1.156,0.209,0.252,0.332,0.265,0.256,0.302
22/07/2013,119.717,11.5,2.5,7,0.6,1.185,0.203,0.242,0.332,0.266,0.257,0.303
23/07/2013,118.56,13.5,3.5,5,0,0.634,0.199,0.234,0.332,0.267,0.258,0.304
24/07/2013,116.247,14.5,4,12,0,1.661,0.188,0.228,0.33,0.268,0.259,0.305
25/07/2013,114.665,11.5,-1,6,0,0.818,0.182,0.223,0.329,0.267,0.26,0.306
26/07/2013,113.185,15,2,8,0,0.631,0.178,0.22,0.327,0.267,0.26,0.307
27/07/2013,111.747,14.5,4,9,0,0.533,0.175,0.218,0.326,0.266,0.26,0.307
28/07/2013,110.349,16.5,7.5,6,0.4,0.87,0.172,0.217,0.324,0.265,0.26,0.307
29/07/2013,109.128,18,4.5,11,1.8,2.1,0.17,0.216,0.323,0.264,0.259,0.307
30/07/2013,107.838,15,5,11,0.1,0.501,0.168,0.215,0.323,0.263,0.258,0.307
31/07/2013,106.627,14.5,0,12,0,0.372,0.166,0.214,0.322,0.262,0.258,0.307
1/8/2013,105.504,14,-1,11,0,0.349,0.164,0.214,0.321,0.261,0.257,0.306
2/8/2013,104.473,13.5,3,8,0,0.329,0.162,0.214,0.321,0.26,0.256,0.305
3/8/2013,105.069,13.5,3,5,2.1,0.879,0.17,0.214,0.321,0.26,0.255,0.305
4/8/2013,107.573,14,5,8,4.5,1.447,0.19,0.214,0.32,0.259,0.255,0.304
5/8/2013,105.967,15.5,7,6,0,1.132,0.183,0.214,0.32,0.259,0.254,0.304
6/8/2013,105.542,15,10,11,2.1,2.122,0.183,0.214,0.32,0.259,0.254,0.303
7/8/2013,104.616,13.5,3,6,0,0.586,0.179,0.214,0.32,0.259,0.253,0.303
8/8/2013,111.018,14.5,4,13,8.9,2.208,0.203,0.228,0.322,0.259,0.253,0.302
9/8/2013,112.25,12.5,5,4,2.2,0.707,0.207,0.228,0.324,0.26,0.253,0.302
10/8/2013,110.286,16,4.5,13,0.7,2.413,0.194,0.225,0.324,0.261,0.254,0.302
11/8/2013,109.539,18,2.5,9,1.2,1.687,0.191,0.222,0.324,0.261,0.254,0.302
12/8/2013,110.768,15,8,14,3.9,2.39,0.196,0.223,0.324,0.261,0.255,0.302
13/08/2013,108.815,16,5,11,0.3,1.947,0.185,0.22,0.324,0.262,0.255,0.302
14/08/2013,107.666,14.5,7,8,0.1,0.917,0.18,0.218,0.323,0.262,0.255,0.303
15/08/2013,106.682,16,1,14,0.7,1.331,0.175,0.217,0.323,0.261,0.255,0.303
16/08/2013,105.783,17,3.5,15,0,0.533,0.172,0.216,0.322,0.261,0.255,0.303
17/08/2013,106.069,14.5,6,10,2.5,1.844,0.177,0.215,0.322,0.261,0.255,0.303
18/08/2013,105.339,18,7.5,11,1.8,2.165,0.174,0.215,0.321,0.26,0.255,0.303
19/08/2013,108.166,12,4.5,11,5.1,1.922,0.196,0.214,0.321,0.26,0.254,0.303
20/08/2013,106.648,12.5,0.5,10,0.5,1.688,0.188,0.214,0.321,0.26,0.254,0.303
21/08/2013,105.432,13,1.5,7,0,0.912,0.182,0.214,0.321,0.259,0.254,0.302
22/08/2013,105.682,14,5.5,7,1.8,1.275,0.186,0.214,0.32,0.259,0.254,0.302
23/08/2013,105.472,16,9,6,1.2,1.165,0.186,0.214,0.32,0.259,0.253,0.302
24/08/2013,104.127,15,7.5,6,0,1.132,0.179,0.214,0.32,0.259,0.253,0.302
25/08/2013,103.372,16,7.5,7,0,0.57,0.175,0.214,0.32,0.258,0.253,0.301
26/08/2013,102.721,18,6,11,0,0.495,0.172,0.214,0.32,0.258,0.253,0.301
27/08/2013,102.147,21.5,7,13,0.4,0.844,0.169,0.214,0.32,0.258,0.253,0.301
28/08/2013,101.634,22.5,9.5,16,0.1,0.505,0.167,0.214,0.32,0.258,0.252,0.301
29/08/2013,101.171,20,12,7,0,0.376,0.164,0.214,0.319,0.258,0.252,0.301
30/08/2013,100.749,19.5,10,13,1.1,1.452,0.162,0.214,0.319,0.258,0.252,0.301
31/08/2013,100.36,23,4,18,0,0.332,0.16,0.214,0.319,0.258,0.252,0.3
1/9/2013,100,24.5,8.5,16,0,0.315,0.158,0.214,0.319,0.258,0.252,0.3
2/9/2013,99.665,24.5,8,19,0,0.3,0.157,0.214,0.319,0.258,0.252,0.3
3/9/2013,99.349,25.5,8.5,18,0,0.288,0.155,0.214,0.319,0.258,0.252,0.3
4/9/2013,99.051,27,10.5,16,0,0.276,0.153,0.214,0.319,0.258,0.252,0.3
5/9/2013,98.768,23,15,5,0,0.266,0.152,0.214,0.319,0.258,0.252,0.3
6/9/2013,98.497,17,12.5,6,0.6,0.857,0.15,0.214,0.319,0.258,0.252,0.3
7/9/2013,98.238,19.5,6.5,16,1,1.249,0.149,0.214,0.318,0.258,0.252,0.3
8/9/2013,97.989,20.5,4,16,0,0.242,0.147,0.214,0.318,0.258,0.252,0.3
9/9/2013,97.748,28.5,11,12,0,0.235,0.146,0.214,0.318,0.258,0.252,0.3
10/9/2013,97.515,17.5,10.5,14,0,0.229,0.145,0.214,0.318,0.258,0.252,0.3
11/9/2013,97.288,18,5,15,0,0.223,0.144,0.214,0.318,0.258,0.252,0.3
12/9/2013,97.068,16.5,2,17,0,0.218,0.142,0.214,0.318,0.258,0.252,0.3
13/09/2013,96.853,12,4.5,9,0,0.213,0.141,0.214,0.318,0.258,0.252,0.3
14/09/2013,100.5,19,5,13,6,2.352,0.166,0.214,0.318,0.258,0.252,0.3
15/09/2013,100.167,21.5,6.5,14,0,0.332,0.164,0.214,0.317,0.258,0.252,0.3
16/09/2013,101.396,14.5,12,7,2.6,1.37,0.172,0.214,0.317,0.258,0.252,0.3
17/09/2013,124.278,18.5,9,12,28.1,2.249,0.233,0.278,0.328,0.26,0.253,0.3
18/09/2013,122.406,17,8.5,13,0,1.766,0.205,0.27,0.334,0.264,0.254,0.301
19/09/2013,121.344,17,5,17,1.5,2.324,0.196,0.256,0.336,0.267,0.256,0.302
20/09/2013,121.619,17,7,13,3.2,2.516,0.195,0.247,0.336,0.269,0.258,0.303
21/09/2013,120.235,20,2,18,0,0.785,0.19,0.237,0.335,0.27,0.26,0.305
22/09/2013,118.838,22,9,20,2,2.616,0.186,0.23,0.333,0.27,0.261,0.306
23/09/2013,117.377,27,6,14,0,0.524,0.183,0.225,0.331,0.27,0.262,0.307
24/09/2013,115.857,24.5,8.5,18,0,0.464,0.18,0.221,0.329,0.269,0.262,0.308
25/09/2013,114.306,24,12,19,0,0.421,0.177,0.219,0.327,0.268,0.262,0.309
26/09/2013,114.45,17.5,11,19,3.9,2.595,0.186,0.217,0.325,0.266,0.262,0.309
27/09/2013,112.787,22,2,20,0,0.511,0.183,0.216,0.324,0.265,0.261,0.309
28/09/2013,111.219,19,5.5,19,0,0.455,0.18,0.215,0.323,0.264,0.26,0.309
29/09/2013,109.757,23,3.5,20,0,0.414,0.178,0.215,0.322,0.263,0.259,0.308
30/09/2013,108.408,27.5,12,6,0,0.382,0.175,0.214,0.322,0.262,0.258,0.308
1/10/2013,110.039,17,11.5,17,5.3,2.794,0.191,0.215,0.321,0.261,0.257,0.307
2/10/2013,108.639,19,6,15,0,0.62,0.187,0.215,0.321,0.26,0.256,0.306
3/10/2013,107.427,17,4.5,21,0.6,1.126,0.184,0.214,0.321,0.26,0.256,0.305
4/10/2013,106.365,21,1.5,23,0,0.466,0.181,0.214,0.321,0.26,0.255,0.305
5/10/2013,105.432,28,7.5,22,0,0.422,0.178,0.214,0.32,0.259,0.254,0.304
6/10/2013,104.608,20,6,18,0,0.389,0.176,0.214,0.32,0.259,0.254,0.303
7/10/2013,103.879,20.5,3,23,0,0.362,0.173,0.214,0.32,0.259,0.254,0.303
8/10/2013,103.234,22.5,6.5,24,0,0.341,0.171,0.214,0.32,0.258,0.253,0.302
9/10/2013,102.661,32,6.5,23,0,0.322,0.169,0.214,0.32,0.258,0.253,0.302
10/10/2013,102.149,27.5,14,12,0,0.307,0.167,0.214,0.32,0.258,0.253,0.302
11/10/2013,101.689,21,4.5,26,0.7,0.993,0.166,0.214,0.32,0.258,0.253,0.301
12/10/2013,101.275,27,4,26,0,0.281,0.164,0.214,0.319,0.258,0.252,0.301
13/10/2013,100.898,20,7,18,0,0.271,0.162,0.214,0.319,0.258,0.252,0.301
14/10/2013,100.553,17.5,4.5,18,1.8,2.062,0.161,0.214,0.319,0.258,0.252,0.301
15/10/2013,100.234,22,1.5,26,0,0.253,0.159,0.214,0.319,0.258,0.252,0.301
16/10/2013,99.937,29,7,22,0,0.245,0.158,0.214,0.319,0.258,0.252,0.3
17/10/2013,99.659,17,11,25,0,0.238,0.157,0.214,0.319,0.258,0.252,0.3
18/10/2013,99.397,23.5,0.5,27,0,0.232,0.155,0.214,0.319,0.258,0.252,0.3
19/10/2013,99.147,28.5,5.5,28,0,0.226,0.154,0.214,0.319,0.258,0.252,0.3
20/10/2013,98.909,35.5,9.5,24,0,0.22,0.153,0.214,0.319,0.258,0.252,0.3
21/10/2013,98.68,27,17,7,0,0.215,0.152,0.214,0.318,0.258,0.252,0.3
22/10/2013,98.459,23.5,14.5,7,0,0.21,0.151,0.214,0.318,0.258,0.252,0.3
23/10/2013,103.036,20,12.5,12,7,2.415,0.181,0.214,0.318,0.258,0.252,0.3
24/10/2013,102.647,17.5,5.5,24,0,0.383,0.179,0.214,0.318,0.258,0.252,0.3
25/10/2013,102.285,18,1.5,21,0,0.358,0.177,0.214,0.318,0.258,0.252,0.3
26/10/2013,101.945,21,4.5,24,0,0.337,0.175,0.214,0.318,0.258,0.252,0.3
27/10/2013,101.623,20.5,5,16,0,0.319,0.173,0.214,0.318,0.258,0.252,0.3
28/10/2013,101.318,27,11,20,0.8,1.104,0.171,0.214,0.318,0.258,0.252,0.3
29/10/2013,101.025,21.5,10,24,0,0.291,0.169,0.214,0.318,0.258,0.252,0.3
30/10/2013,100.745,23,6,24,0,0.279,0.167,0.214,0.318,0.258,0.252,0.3
31/10/2013,100.475,23.5,7.5,26,0,0.269,0.166,0.214,0.317,0.258,0.252,0.3
1/11/2013,100.215,29,6,27,0.3,0.56,0.164,0.214,0.317,0.258,0.252,0.3
2/11/2013,94.025,32,8.5,26,0,6.19,0.123,0.214,0.317,0.258,0.252,0.3
3/11/2013,93.431,21.5,12,27,0,0.594,0.12,0.214,0.317,0.258,0.252,0.3
4/11/2013,92.868,22,5,28,0,0.562,0.116,0.214,0.317,0.258,0.252,0.3
5/11/2013,92.333,27.5,4.5,30,0,0.535,0.113,0.214,0.317,0.258,0.252,0.3
6/11/2013,91.821,32,9,30,0,0.512,0.11,0.214,0.317,0.258,0.252,0.3
7/11/2013,91.33,36,14.5,17,0,0.491,0.107,0.214,0.317,0.258,0.252,0.3
8/11/2013,90.857,23,15,9,0,0.473,0.104,0.214,0.317,0.258,0.252,0.3
9/11/2013,90.4,21,8,23,0.2,0.657,0.101,0.214,0.316,0.258,0.252,0.3
10/11/2013,89.958,21,5,27,0,0.442,0.099,0.214,0.316,0.258,0.252,0.3
11/11/2013,89.53,19,9,13,0,0.428,0.096,0.214,0.316,0.258,0.252,0.3
12/11/2013,89.114,17.5,9.5,13,0.6,1.016,0.094,0.213,0.316,0.258,0.252,0.3
13/11/2013,91.42,20,9.5,14,5.2,2.894,0.109,0.213,0.316,0.258,0.252,0.3
14/11/2013,88.709,22,8.5,26,0,2.711,0.091,0.213,0.316,0.258,0.252,0.3
15/11/2013,88.315,22.5,5.5,23,0,0.394,0.089,0.213,0.316,0.258,0.252,0.3
16/11/2013,87.93,25.5,9,25,0,0.385,0.087,0.213,0.316,0.258,0.252,0.3
17/11/2013,87.554,28,10,28,0,0.376,0.085,0.213,0.315,0.258,0.252,0.3
18/11/2013,87.187,31,9,31,0,0.367,0.082,0.213,0.315,0.258,0.252,0.3
19/11/2013,86.827,35,12,25,0,0.36,0.08,0.213,0.315,0.258,0.252,0.3
20/11/2013,86.475,28,13,14,0,0.352,0.078,0.213,0.315,0.258,0.252,0.3
21/11/2013,86.13,25.5,9,24,0,0.345,0.076,0.213,0.315,0.258,0.252,0.3
22/11/2013,85.791,23,10,24,0,0.339,0.074,0.213,0.315,0.258,0.252,0.3
23/11/2013,85.459,23,9.5,19,0,0.333,0.072,0.213,0.315,0.258,0.252,0.3
24/11/2013,85.358,23,10.5,20,2.4,2.727,0.07,0.213,0.315,0.258,0.252,0.3
25/11/2013,85.313,28,10,31,0,0.321,0.069,0.213,0.315,0.258,0.252,0.3
26/11/2013,85.268,31,10.5,25,0,0.316,0.067,0.213,0.314,0.258,0.252,0.3
27/11/2013,85.222,36,12.5,25,0,0.311,0.065,0.213,0.314,0.258,0.252,0.3
28/11/2013,85.175,27.5,19.5,10,0,0.306,0.063,0.212,0.314,0.258,0.252,0.3
29/11/2013,85.128,23.5,9,26,0.6,0.901,0.062,0.212,0.314,0.258,0.252,0.3
30/11/2013,85.081,27,7.5,32,0,0.297,0.06,0.212,0.314,0.258,0.252,0.3
1/12/2013,85.033,33.5,9.5,22,0,0.293,0.058,0.212,0.314,0.258,0.252,0.3
2/12/2013,84.985,38,14.5,28,0,0.289,0.057,0.212,0.314,0.258,0.252,0.3
3/12/2013,84.936,36.5,20.5,22,0,0.285,0.055,0.212,0.314,0.258,0.252,0.3
4/12/2013,88.637,21.5,18.5,10,8.5,2.275,0.097,0.212,0.313,0.258,0.252,0.3
5/12/2013,92.517,17,8.5,24,8.6,4.72,0.123,0.212,0.313,0.258,0.252,0.3
6/12/2013,90.768,23,5,30,0.9,2.649,0.112,0.212,0.313,0.258,0.252,0.3
7/12/2013,90.314,28.5,9,30,0,0.454,0.109,0.212,0.313,0.258,0.252,0.3
8/12/2013,89.875,34,14.5,22,0,0.439,0.106,0.212,0.313,0.258,0.252,0.3
9/12/2013,89.449,24.5,20.5,10,0,0.426,0.104,0.212,0.313,0.258,0.252,0.3
10/12/2013,89.035,23.5,10.5,23,3.2,3.614,0.101,0.212,0.313,0.258,0.252,0.3
11/12/2013,88.633,25,13,21,0,0.403,0.099,0.212,0.313,0.258,0.252,0.3
12/12/2013,88.24,27.5,7.5,32,0,0.392,0.097,0.212,0.313,0.258,0.252,0.3
13/12/2013,87.857,29.5,11.5,29,0,0.383,0.094,0.212,0.312,0.258,0.252,0.3
14/12/2013,87.483,27,9.5,31,0,0.374,0.092,0.211,0.312,0.258,0.252,0.3
15/12/2013,87.117,31,10.5,25,0,0.366,0.09,0.211,0.312,0.258,0.252,0.3
16/12/2013,86.759,33,12.5,30,0,0.358,0.088,0.211,0.312,0.258,0.252,0.3
17/12/2013,86.409,35,12,31,0,0.351,0.086,0.211,0.312,0.258,0.252,0.3
18/12/2013,86.065,38.5,14,31,0,0.344,0.084,0.211,0.312,0.258,0.252,0.3
19/12/2013,85.727,42.5,19,23,0,0.337,0.082,0.211,0.312,0.258,0.252,0.3
20/12/2013,85.396,42.5,21,24,0.5,0.831,0.08,0.211,0.312,0.258,0.252,0.3
21/12/2013,85.07,33.5,17,17,0,0.326,0.078,0.211,0.312,0.258,0.252,0.3
22/12/2013,84.75,30,21,8,0,0.32,0.076,0.211,0.311,0.258,0.252,0.3
23/12/2013,86.756,24,15,14,5.2,3.194,0.09,0.211,0.311,0.258,0.252,0.3
24/12/2013,84.435,29,8,32,0,2.321,0.075,0.211,0.311,0.258,0.252,0.3
25/12/2013,84.125,32,12.5,27,0,0.31,0.073,0.211,0.311,0.258,0.252,0.3
26/12/2013,83.955,34,15,28,0,0.305,0.071,0.211,0.311,0.258,0.252,0.3
27/12/2013,83.911,31,12,32,0,0.301,0.069,0.211,0.311,0.258,0.252,0.3
28/12/2013,83.867,40,14,29,0,0.296,0.068,0.211,0.311,0.258,0.252,0.3
29/12/2013,83.823,27,10,33,0,0.292,0.066,0.21,0.311,0.258,0.252,0.3
30/12/2013,83.779,29.5,8,32,0,0.288,0.064,0.21,0.311,0.258,0.252,0.3
31/12/2013,83.733,32,9,32,0,0.284,0.063,0.21,0.31,0.258,0.252,0.3
1/1/2014,83.688,30.5,14.5,10,0,0.281,0.061,0.21,0.31,0.258,0.252,0.3
2/1/2014,83.642,25,16,11,0,0.277,0.06,0.21,0.31,0.258,0.252,0.3
3/1/2014,83.596,29,16,24,0,0.274,0.058,0.21,0.31,0.258,0.252,0.3
4/1/2014,83.549,26,9,28,0,0.27,0.057,0.21,0.31,0.258,0.252,0.3
5/1/2014,83.502,27.5,8,28,0,0.267,0.055,0.21,0.31,0.258,0.252,0.3
6/1/2014,83.454,23.5,10.5,28,0,0.264,0.054,0.21,0.31,0.258,0.252,0.3
7/1/2014,83.406,24.5,9,30,0,0.261,0.052,0.21,0.31,0.258,0.252,0.3
8/1/2014,83.358,30.5,10.5,25,0,0.258,0.051,0.21,0.31,0.258,0.252,0.3
9/1/2014,83.309,32.5,17.5,28,0,0.256,0.05,0.209,0.309,0.258,0.252,0.3
10/1/2014,83.26,34.5,17,30,0,0.253,0.048,0.209,0.309,0.258,0.252,0.3
11/1/2014,83.211,37.5,20,24,0,0.25,0.047,0.209,0.309,0.258,0.252,0.3
12/1/2014,83.161,38,14.5,32,0,0.248,0.046,0.209,0.309,0.258,0.252,0.3
13/01/2014,83.111,40.5,15,31,0,0.245,0.044,0.209,0.309,0.258,0.252,0.3
14/01/2014,83.061,45,24,28,0,0.243,0.043,0.209,0.309,0.258,0.252,0.3
15/01/2014,83.01,45,23.5,26,0,0.241,0.042,0.209,0.309,0.258,0.252,0.3
16/01/2014,82.959,43.5,28.5,27,0.1,0.338,0.04,0.209,0.309,0.258,0.252,0.3
17/01/2014,82.908,45,25,28,0,0.236,0.039,0.208,0.309,0.258,0.252,0.3
18/01/2014,82.857,37.5,23.5,20,0,0.234,0.038,0.208,0.309,0.258,0.252,0.3
19/01/2014,82.805,31.5,14.5,31,0,0.232,0.037,0.208,0.308,0.258,0.252,0.3
20/01/2014,82.753,32,14.5,29,0,0.125,0.036,0.208,0.308,0.258,0.252,0.3
21/01/2014,82.702,30,14,30,0,0.052,0.036,0.208,0.308,0.258,0.252,0.3
22/01/2014,82.65,32,13,30,0,0.052,0.036,0.208,0.308,0.258,0.252,0.3
23/01/2014,82.598,35.5,13,27,0,0.052,0.036,0.208,0.308,0.258,0.252,0.3
24/01/2014,82.547,31,18.5,16,1.7,1.751,0.036,0.208,0.308,0.258,0.252,0.3
25/01/2014,82.496,27,12,30,0.4,0.451,0.036,0.207,0.308,0.258,0.252,0.3
26/01/2014,82.445,31,10.5,31,0,0.051,0.036,0.207,0.308,0.258,0.252,0.3
27/01/2014,82.393,37,16,30,0,0.051,0.036,0.207,0.308,0.258,0.252,0.3
28/01/2014,82.342,41.5,22,30,0,0.051,0.036,0.207,0.307,0.258,0.252,0.3
29/01/2014,82.291,35,19.5,28,0,0.051,0.036,0.207,0.307,0.258,0.252,0.3
30/01/2014,82.241,40.5,15.5,28,0,0.051,0.036,0.207,0.307,0.258,0.252,0.3
31/01/2014,82.19,42.5,20.5,29,0,0.051,0.036,0.207,0.307,0.258,0.252,0.3
1/2/2014,82.139,43,18,29,0.2,0.251,0.036,0.206,0.307,0.258,0.252,0.3
2/2/2014,82.089,44,21,30,0,0.051,0.036,0.206,0.307,0.258,0.252,0.3
3/2/2014,82.038,42,23.5,22,0,0.051,0.036,0.206,0.307,0.258,0.252,0.3
4/2/2014,81.988,31.5,14,30,0,0.05,0.036,0.206,0.307,0.258,0.252,0.3
5/2/2014,81.938,33,14.5,29,0,0.05,0.036,0.206,0.307,0.258,0.252,0.3
6/2/2014,81.887,35.5,19.5,28,0,0.05,0.036,0.206,0.307,0.258,0.252,0.3
7/2/2014,81.837,40.5,22,27,0,0.05,0.036,0.206,0.306,0.258,0.252,0.3
8/2/2014,81.787,42.5,19,28,0,0.05,0.036,0.206,0.306,0.258,0.252,0.3
9/2/2014,81.737,41,26.5,28,0,0.05,0.036,0.205,0.306,0.258,0.252,0.3
10/2/2014,81.687,33.5,13,29,0,0.05,0.036,0.205,0.306,0.258,0.252,0.3
11/2/2014,81.638,37,11.5,28,0,0.05,0.036,0.205,0.306,0.258,0.252,0.3
12/2/2014,81.588,39.5,16,25,0,0.05,0.036,0.205,0.306,0.258,0.252,0.3
13/02/2014,81.538,33,21.5,8,0,0.05,0.036,0.205,0.306,0.258,0.252,0.3
14/02/2014,81.489,28.5,20.5,7,0,0.05,0.036,0.205,0.306,0.258,0.252,0.3
15/02/2014,81.443,28,20,9,3.7,2.237,0.046,0.205,0.306,0.258,0.252,0.3
16/02/2014,81.393,27.5,17,24,2.4,3.959,0.036,0.205,0.306,0.258,0.252,0.3
17/02/2014,81.344,30.5,10.5,25,0.2,0.249,0.036,0.204,0.305,0.258,0.252,0.3
18/02/2014,81.295,33.5,13.5,27,0,0.049,0.036,0.204,0.305,0.258,0.252,0.3
19/02/2014,81.246,26.5,14,18,0,0.049,0.036,0.204,0.305,0.258,0.252,0.3
20/02/2014,81.197,23,9.5,26,0.1,0.149,0.036,0.204,0.305,0.258,0.252,0.3
21/02/2014,81.148,24.5,9,24,0,0.049,0.036,0.204,0.305,0.258,0.252,0.3
22/02/2014,81.099,27,11.5,26,0,0.049,0.036,0.204,0.305,0.258,0.252,0.3
23/02/2014,81.05,32.5,12,27,0,0.049,0.036,0.204,0.305,0.258,0.252,0.3
24/02/2014,81.002,35,15,25,0,0.049,0.036,0.204,0.305,0.258,0.252,0.3
25/02/2014,80.953,36,17.5,20,0,0.049,0.036,0.203,0.305,0.258,0.252,0.3
26/02/2014,80.905,28.5,13.5,25,2.4,2.449,0.036,0.203,0.305,0.258,0.252,0.3
27/02/2014,80.856,27,10,25,0,0.048,0.036,0.203,0.304,0.258,0.252,0.3
28/02/2014,80.808,30.5,11,25,0,0.048,0.036,0.203,0.304,0.258,0.252,0.3
1/3/2014,80.76,30,14.5,17,0.4,0.448,0.036,0.203,0.304,0.258,0.252,0.3
2/3/2014,80.712,30,14.5,24,0,0.048,0.036,0.203,0.304,0.258,0.252,0.3
3/3/2014,80.664,32.5,12.5,25,0,0.048,0.036,0.203,0.304,0.258,0.252,0.3
4/3/2014,80.616,33.5,16.5,21,0,0.048,0.036,0.203,0.304,0.258,0.252,0.3
5/3/2014,80.568,31.5,16.5,22,3.1,3.148,0.036,0.202,0.304,0.258,0.252,0.3
6/3/2014,80.52,27,11,25,0,0.048,0.036,0.202,0.304,0.258,0.252,0.3
7/3/2014,80.473,27,9,21,0,0.048,0.036,0.202,0.304,0.258,0.252,0.3
8/3/2014,80.425,30.5,13.5,23,0,0.048,0.036,0.202,0.304,0.258,0.252,0.3
9/3/2014,80.377,33.5,13.5,24,0,0.048,0.036,0.202,0.303,0.258,0.252,0.3
10/3/2014,80.33,37,16.5,20,0,0.048,0.036,0.202,0.303,0.258,0.252,0.3
11/3/2014,80.283,32,20.5,11,0,0.047,0.036,0.202,0.303,0.258,0.252,0.3
12/3/2014,80.235,26,14.5,22,1.1,1.147,0.036,0.202,0.303,0.258,0.252,0.3
13/03/2014,80.188,28.5,11,18,0,0.047,0.036,0.202,0.303,0.258,0.252,0.3
14/03/2014,80.141,30,12,21,0,0.047,0.036,0.201,0.303,0.258,0.252,0.3
15/03/2014,80.094,29.5,14.5,13,0,0.047,0.036,0.201,0.303,0.258,0.252,0.3
16/03/2014,80.055,21,12,13,7.1,2.787,0.065,0.201,0.303,0.258,0.252,0.3
17/03/2014,80.012,25.5,12.5,12,0,2.734,0.047,0.201,0.303,0.258,0.252,0.3
18/03/2014,79.967,27,13,16,0.3,0.996,0.043,0.201,0.303,0.258,0.252,0.3
19/03/2014,79.921,27.5,10.5,22,0,0.215,0.042,0.201,0.302,0.258,0.252,0.3
20/03/2014,79.876,31.5,8,22,0,0.213,0.041,0.201,0.302,0.258,0.252,0.3
21/03/2014,79.83,31,12,13,0,0.212,0.04,0.201,0.302,0.258,0.252,0.3
22/03/2014,79.784,22.5,9,22,0,0.21,0.039,0.201,0.302,0.258,0.252,0.3
23/03/2014,79.738,20.5,8.5,9,0,0.209,0.038,0.2,0.302,0.258,0.252,0.3
24/03/2014,79.692,22.5,8.5,14,0,0.207,0.036,0.2,0.302,0.258,0.252,0.3
25/03/2014,79.645,26.5,12,10,0,0.068,0.036,0.2,0.302,0.258,0.252,0.3
26/03/2014,79.599,28.5,14,14,0,0.046,0.036,0.2,0.302,0.258,0.252,0.3
27/03/2014,83.819,25.5,17,9,11.7,2.126,0.1,0.2,0.302,0.258,0.252,0.3
28/03/2014,80.88,28.5,14.5,16,0.9,3.839,0.081,0.2,0.302,0.258,0.252,0.3
29/03/2014,79.693,29.5,13,17,0,1.187,0.073,0.2,0.301,0.258,0.252,0.3
30/03/2014,79.457,29.5,15.5,16,1.6,1.85,0.072,0.2,0.301,0.258,0.252,0.3
31/03/2014,79.421,32,15,18,0.4,0.648,0.07,0.2,0.301,0.258,0.252,0.3
1/4/2014,79.384,34.5,17,18,0,0,0.071,0.2,0.301,0.258,0.252,0.3
2/4/2014,79.348,28.5,17.5,11,0,0.139,0.07,0.2,0.301,0.258,0.252,0.3
3/4/2014,80.018,22,15,9,1.1,0.137,0.077,0.2,0.301,0.258,0.252,0.3
4/4/2014,79.882,24,13.5,13,0,0.136,0.076,0.2,0.301,0.258,0.252,0.3
5/4/2014,79.747,26,10.5,17,0,0.135,0.075,0.2,0.301,0.258,0.252,0.3
6/4/2014,79.613,27,12,18,0,0.134,0.075,0.2,0.301,0.258,0.252,0.3
7/4/2014,79.481,24,14.5,8,0,0.133,0.074,0.2,0.301,0.258,0.252,0.3
8/4/2014,79.35,24,17,7,0,0.131,0.073,0.199,0.301,0.258,0.252,0.3
9/4/2014,82.376,18,16.5,5,4.1,1.073,0.094,0.199,0.3,0.258,0.252,0.3
10/4/2014,112.587,19.5,16,5,31.3,1.089,0.23,0.25,0.308,0.258,0.252,0.3
11/4/2014,117.556,22.5,16,12,7.4,2.429,0.214,0.273,0.321,0.258,0.252,0.3
12/4/2014,115.911,24,13.5,16,0,1.617,0.2,0.257,0.327,0.26,0.253,0.3
13/04/2014,115.007,24,12,15,0,0.815,0.195,0.244,0.329,0.262,0.254,0.301
14/04/2014,114.196,22,10.5,17,0,0.63,0.191,0.235,0.33,0.264,0.255,0.301
15/04/2014,113.375,22,9.5,16,0,0.532,0.188,0.228,0.329,0.265,0.256,0.302
16/04/2014,112.507,22,7.5,12,0,0.47,0.185,0.224,0.328,0.265,0.257,0.303
17/04/2014,111.584,24,8.5,16,0,0.425,0.182,0.221,0.326,0.265,0.258,0.304
18/04/2014,110.617,21.5,9,13,0,0.391,0.18,0.218,0.325,0.264,0.258,0.304
19/04/2014,109.624,18,5,14,0,0.364,0.178,0.217,0.324,0.264,0.258,0.305
20/04/2014,108.626,19.5,5,10,0,0.342,0.175,0.216,0.323,0.263,0.258,0.305
21/04/2014,107.643,22,6,9,0,0.324,0.174,0.215,0.322,0.262,0.257,0.305
22/04/2014,106.692,21.5,12.5,8,0,0.308,0.172,0.215,0.322,0.262,0.257,0.305
23/04/2014,105.789,20,7.5,11,0.1,0.394,0.17,0.214,0.321,0.261,0.256,0.305
24/04/2014,104.942,20,6,15,0,0.282,0.168,0.214,0.321,0.26,0.256,0.304
