Date,esw,MaxT,MinT,Radn,Rain,es,sws(1),sws(2),sws(3),sws(4)
(dd/mm/yyyy),(mm),(oC),(oC),(MJ/m^2),(mm),(mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm)
30/11/2012,119.993,34,23,9,0,0.106,0.041,0.251,0.294,0.3
1/12/2012,119.887,31,21,17,1.9,2.006,0.041,0.25,0.294,0.3
2/12/2012,119.782,25,11,26,0,0.106,0.041,0.25,0.294,0.3
3/12/2012,119.676,24,9,22,0,0.105,0.041,0.25,0.294,0.3
4/12/2012,119.572,21,10,24,0,0.105,0.041,0.25,0.294,0.3
5/12/2012,119.467,22.5,11,19,0,0.105,0.041,0.249,0.294,0.3
6/12/2012,119.363,27.5,9.5,25,0,0.105,0.041,0.249,0.294,0.3
7/12/2012,119.259,31.5,14.5,20,0,0.104,0.041,0.249,0.294,0.3
8/12/2012,119.155,38,16.5,26,0,0.104,0.041,0.249,0.293,0.3
9/12/2012,119.052,25,12,32,0,0.104,0.041,0.249,0.293,0.3
10/12/2012,118.949,29,9,32,0,0.103,0.041,0.248,0.293,0.3
11/12/2012,118.846,32.5,12.5,32,0,0.103,0.041,0.248,0.293,0.3
12/12/2012,118.743,35,16,27,0,0.103,0.041,0.248,0.293,0.3
13/12/2012,118.641,38.5,20.5,25,0,0.103,0.041,0.248,0.293,0.3
14/12/2012,118.539,28,21,8,0.1,0.202,0.041,0.248,0.293,0.3
15/12/2012,118.437,28,20.5,15,2.7,2.802,0.041,0.247,0.293,0.3
16/12/2012,118.336,24,16,17,0,0.102,0.041,0.247,0.292,0.3
17/12/2012,118.235,25.5,8,31,0,0.101,0.041,0.247,0.292,0.3
18/12/2012,118.134,31,10,32,0,0.101,0.041,0.247,0.292,0.3
19/12/2012,118.033,36.5,16.5,26,0,0.101,0.041,0.246,0.292,0.3
20/12/2012,117.933,27,12.5,30,1.6,1.701,0.041,0.246,0.292,0.3
21/12/2012,117.833,30.5,10.5,32,0,0.1,0.041,0.246,0.292,0.3
22/12/2012,117.733,34.5,11.5,31,0,0.1,0.041,0.246,0.292,0.3
23/12/2012,117.633,39.5,15,24,0,0.1,0.041,0.246,0.292,0.3
24/12/2012,117.534,31,22.5,15,0,0.1,0.041,0.245,0.291,0.3
25/12/2012,117.435,27,10.5,30,0,0.099,0.041,0.245,0.291,0.3
26/12/2012,117.336,30,10.5,32,0,0.099,0.041,0.245,0.291,0.3
27/12/2012,117.237,34.5,14.5,26,0,0.099,0.041,0.245,0.291,0.3
28/12/2012,117.139,27.5,13,30,0,0.099,0.041,0.245,0.291,0.3
29/12/2012,117.041,29,10,31,0,0.098,0.041,0.244,0.291,0.3
30/12/2012,116.943,29.5,12,33,0,0.098,0.041,0.244,0.291,0.3
31/12/2012,116.846,32.5,11,32,0,0.098,0.041,0.244,0.291,0.3
1/1/2013,116.748,34.5,12.5,31,0,0.098,0.041,0.244,0.291,0.3
2/1/2013,116.651,30.5,13,29,0,0.097,0.041,0.244,0.29,0.3
3/1/2013,116.555,38.5,15,32,0,0.097,0.041,0.243,0.29,0.3
4/1/2013,116.458,42.5,21,32,0,0.097,0.041,0.243,0.29,0.3
5/1/2013,116.362,41.5,22.5,31,0,0.097,0.041,0.243,0.29,0.3
6/1/2013,116.266,37,17,31,0,0.096,0.041,0.243,0.29,0.3
7/1/2013,116.17,42,17.5,31,0,0.096,0.041,0.243,0.29,0.3
8/1/2013,116.074,36.5,19,30,0,0.096,0.041,0.243,0.29,0.3
9/1/2013,115.979,25,11.5,28,0,0.096,0.041,0.242,0.29,0.3
10/1/2013,115.884,31,9.5,32,0,0.095,0.041,0.242,0.289,0.3
11/1/2013,115.789,41.5,16,29,0,0.095,0.041,0.242,0.289,0.3
12/1/2013,115.694,26,17,17,0,0.095,0.041,0.242,0.289,0.3
13/01/2013,115.6,20,15.5,8,0.1,0.195,0.041,0.242,0.289,0.3
14/01/2013,115.505,27.5,8.5,30,4,4.094,0.041,0.241,0.289,0.3
15/01/2013,115.411,32.5,10.5,31,0,0.094,0.041,0.241,0.289,0.3
16/01/2013,115.318,37,14.5,30,0,0.094,0.041,0.241,0.289,0.3
17/01/2013,115.224,42.5,16,27,0,0.094,0.041,0.241,0.289,0.3
18/01/2013,115.131,34.5,23.5,26,0,0.094,0.041,0.241,0.289,0.299
19/01/2013,115.038,28.5,14.5,27,0,0.093,0.041,0.24,0.288,0.299
20/01/2013,114.945,34,11.5,30,0,0.093,0.041,0.24,0.288,0.299
21/01/2013,114.852,36.5,14.5,30,0,0.093,0.041,0.24,0.288,0.299
22/01/2013,114.76,31.5,13.5,31,0,0.093,0.041,0.24,0.288,0.299
23/01/2013,114.668,30,14.5,31,0,0.092,0.041,0.24,0.288,0.299
24/01/2013,114.576,36.5,12.5,30,0,0.092,0.041,0.24,0.288,0.299
25/01/2013,114.484,31.5,21,19,0,0.092,0.041,0.239,0.288,0.299
26/01/2013,114.392,28.5,13,28,0,0.092,0.041,0.239,0.288,0.299
27/01/2013,114.301,29,11.5,27,0,0.092,0.041,0.239,0.288,0.299
28/01/2013,114.21,31.5,12.5,29,0,0.091,0.041,0.239,0.288,0.299
29/01/2013,114.119,26,14.5,28,0,0.091,0.041,0.239,0.287,0.299
30/01/2013,114.028,28.5,8.5,30,0,0.091,0.041,0.239,0.287,0.299
31/01/2013,113.938,30.5,13.5,23,0,0.091,0.041,0.238,0.287,0.299
1/2/2013,113.848,22,10,25,0,0.09,0.041,0.238,0.287,0.299
2/2/2013,113.757,26,9.5,28,0,0.09,0.041,0.238,0.287,0.299
3/2/2013,113.668,30.5,14,25,0,0.09,0.041,0.238,0.287,0.299
4/2/2013,113.578,32,13,28,0,0.09,0.041,0.238,0.287,0.299
5/2/2013,113.488,34,11,29,0,0.09,0.041,0.237,0.287,0.299
6/2/2013,113.399,38.5,13.5,28,0,0.089,0.041,0.237,0.287,0.299
7/2/2013,113.31,38,17.5,23,0,0.089,0.041,0.237,0.287,0.299
8/2/2013,113.221,34,17.5,26,0,0.089,0.041,0.237,0.286,0.299
9/2/2013,113.133,33,16.5,22,0,0.089,0.041,0.237,0.286,0.299
10/2/2013,113.044,28,14.5,25,0,0.089,0.041,0.237,0.286,0.299
11/2/2013,112.956,31.5,12.5,28,0,0.088,0.041,0.236,0.286,0.299
12/2/2013,112.868,33,14.5,28,0,0.088,0.041,0.236,0.286,0.299
13/02/2013,112.78,34,17.5,26,0,0.088,0.041,0.236,0.286,0.299
14/02/2013,112.692,34,20.5,23,0.3,0.388,0.041,0.236,0.286,0.299
15/02/2013,112.605,31,20,15,3,3.088,0.041,0.236,0.286,0.299
16/02/2013,112.517,34.5,20,22,0,0.088,0.041,0.236,0.286,0.299
17/02/2013,112.43,35.5,18,26,0,0.087,0.041,0.235,0.286,0.299
18/02/2013,112.343,36,20,26,0,0.087,0.041,0.235,0.285,0.299
19/02/2013,112.257,35,22,20,0.1,0.187,0.041,0.235,0.285,0.299
20/02/2013,112.17,31.5,13,24,0,0.087,0.041,0.235,0.285,0.299
21/02/2013,112.084,33.5,16,19,0,0.087,0.041,0.235,0.285,0.299
22/02/2013,111.997,33,19.5,20,0,0.086,0.041,0.235,0.285,0.299
23/02/2013,111.911,33.5,18,25,0,0.086,0.041,0.234,0.285,0.299
24/02/2013,111.826,37,18.5,23,0,0.086,0.041,0.234,0.285,0.299
25/02/2013,111.74,38,21.5,16,0,0.086,0.041,0.234,0.285,0.299
26/02/2013,127.609,30.5,20,17,24.1,4.317,0.206,0.245,0.285,0.298
27/02/2013,133.642,31,20.5,10,8.6,2.566,0.23,0.258,0.285,0.298
28/02/2013,132.518,22,14,21,3.5,4.624,0.193,0.263,0.287,0.298
1/3/2013,129.742,26.5,13,26,0,2.776,0.167,0.262,0.288,0.298
2/3/2013,128.652,28.5,12,26,0,1.09,0.157,0.261,0.289,0.298
3/3/2013,127.728,30,11.5,25,0,0.924,0.149,0.26,0.289,0.298
4/3/2013,126.911,31.5,15.5,25,0,0.817,0.141,0.26,0.289,0.298
5/3/2013,126.171,31.5,17,25,0,0.74,0.135,0.26,0.289,0.298
6/3/2013,125.489,34,17,22,0,0.682,0.129,0.259,0.289,0.298
7/3/2013,124.854,35.5,20.5,20,0,0.635,0.124,0.259,0.289,0.298
8/3/2013,124.257,36,22,19,0,0.597,0.119,0.259,0.289,0.298
9/3/2013,123.692,35.5,21.5,17,0,0.565,0.114,0.258,0.289,0.298
10/3/2013,123.155,37,20,19,0,0.538,0.11,0.258,0.289,0.298
11/3/2013,122.641,37.5,19.5,20,0,0.514,0.106,0.258,0.289,0.298
12/3/2013,122.148,37.5,19.5,21,0,0.493,0.102,0.258,0.289,0.298
13/03/2013,121.673,29.5,23.5,20,0,0.475,0.098,0.258,0.289,0.298
14/03/2013,121.215,27.5,11.5,23,0,0.458,0.095,0.257,0.289,0.298
15/03/2013,120.772,29,12,22,0,0.443,0.091,0.257,0.289,0.298
16/03/2013,120.342,25,14.5,14,0,0.43,0.088,0.257,0.289,0.298
17/03/2013,119.925,21,9,19,0.1,0.517,0.084,0.257,0.288,0.298
18/03/2013,119.519,23,7.5,17,0,0.406,0.081,0.256,0.288,0.298
19/03/2013,119.29,27,10,22,0,0.395,0.078,0.256,0.288,0.298
20/03/2013,119.195,30,11.5,20,0,0.386,0.075,0.256,0.288,0.298
21/03/2013,119.712,26.5,17,11,3.6,2.626,0.086,0.256,0.288,0.298
22/03/2013,119.844,21.5,10.5,13,2.9,2.768,0.088,0.256,0.288,0.298
23/03/2013,118.914,25.5,9.5,17,0,1.482,0.074,0.255,0.288,0.298
24/03/2013,118.818,27.5,11,18,0,0.368,0.072,0.255,0.288,0.298
25/03/2013,118.721,26,10.5,16,0,0.36,0.069,0.255,0.288,0.298
26/03/2013,118.623,32,12.5,21,0,0.353,0.067,0.255,0.288,0.298
27/03/2013,118.524,37.5,16,16,0,0.346,0.064,0.254,0.288,0.298
28/03/2013,121.196,22,14.5,11,6.7,2.439,0.108,0.254,0.288,0.298
29/03/2013,118.337,20,5,17,0,3.38,0.075,0.254,0.288,0.298
30/03/2013,118.242,21.5,8,8,0,0.534,0.07,0.254,0.287,0.298
31/03/2013,118.146,23,11.5,14,0,0.346,0.068,0.253,0.287,0.298
1/4/2013,118.051,22,7.5,14,0,0,0.069,0.253,0.287,0.298
2/4/2013,117.955,25,10.5,13,0,0.19,0.068,0.253,0.287,0.298
3/4/2013,117.86,21.5,7.5,19,0,0.187,0.067,0.253,0.287,0.298
4/4/2013,117.764,25,9,19,0,0.184,0.066,0.253,0.287,0.298
5/4/2013,117.668,27.5,11,16,0,0.181,0.065,0.252,0.287,0.298
6/4/2013,117.573,28,12.5,17,0.1,0.178,0.065,0.252,0.287,0.298
7/4/2013,117.477,29.5,13.5,16,0.1,0.175,0.066,0.252,0.287,0.298
8/4/2013,117.383,29.5,13,14,0.1,0.173,0.066,0.252,0.287,0.298
9/4/2013,117.288,29,13.5,16,0,0.17,0.065,0.251,0.287,0.298
10/4/2013,117.193,29.5,11.5,17,0,0.168,0.064,0.251,0.287,0.298
11/4/2013,117.098,28.5,11.5,15,0,0.165,0.064,0.251,0.287,0.298
12/4/2013,117.003,30,12,17,0,0.163,0.063,0.251,0.286,0.298
13/04/2013,116.908,28,16,6,0,0.161,0.062,0.251,0.286,0.298
14/04/2013,116.813,28,15,11,0.1,0.159,0.063,0.25,0.286,0.298
15/04/2013,116.718,21.5,10,14,0,0.157,0.062,0.25,0.286,0.298
16/04/2013,116.623,21.5,7.5,17,0,0.155,0.061,0.25,0.286,0.298
17/04/2013,116.529,21,7,12,0,0.153,0.061,0.25,0.286,0.298
18/04/2013,116.434,21.5,6.5,14,0,0.151,0.06,0.249,0.286,0.298
19/04/2013,116.339,18.5,6.5,16,0,0.15,0.06,0.249,0.286,0.298
20/04/2013,116.244,20.5,5.5,17,0,0.148,0.059,0.249,0.286,0.298
21/04/2013,116.15,21.5,4.5,8,0,0.146,0.059,0.249,0.286,0.298
22/04/2013,116.064,20.5,10,10,1.8,0.145,0.076,0.249,0.286,0.298
23/04/2013,115.979,20.5,10,14,0.2,0.143,0.078,0.248,0.286,0.297
24/04/2013,115.894,20,11.5,6,0,0.142,0.077,0.248,0.286,0.297
25/04/2013,115.809,22,6.5,14,0,0.141,0.076,0.248,0.285,0.297
26/04/2013,115.725,23.5,9.5,13,0,0.139,0.076,0.248,0.285,0.297
27/04/2013,115.64,26.5,8.5,14,0,0.138,0.075,0.248,0.285,0.297
28/04/2013,115.555,24.5,15,11,0,0.137,0.075,0.248,0.285,0.297
29/04/2013,115.47,18.5,10,6,0,0.135,0.074,0.247,0.285,0.297
30/04/2013,115.384,19,6.5,9,0,0.134,0.074,0.247,0.285,0.297
1/5/2013,115.299,20,6,11,0,0.133,0.073,0.247,0.285,0.297
2/5/2013,115.214,19,2,15,0,0.132,0.073,0.247,0.285,0.297
3/5/2013,115.129,21,2,9,0,0.131,0.072,0.247,0.285,0.297
4/5/2013,115.044,17.5,8.5,13,0,0.13,0.072,0.246,0.285,0.297
5/5/2013,114.959,18,2,14,0,0.128,0.072,0.246,0.285,0.297
6/5/2013,114.874,18,3,11,0,0.127,0.071,0.246,0.285,0.297
7/5/2013,114.789,18.5,8,10,0,0.126,0.071,0.246,0.285,0.297
8/5/2013,114.706,24.5,7,12,0.4,0.125,0.074,0.246,0.285,0.297
9/5/2013,114.622,24.5,8.5,14,0,0.124,0.074,0.246,0.284,0.297
10/5/2013,114.539,24,7.5,11,0,0.123,0.073,0.245,0.284,0.297
11/5/2013,114.456,25,8.5,11,0,0.123,0.073,0.245,0.284,0.297
12/5/2013,114.373,22.5,10,7,0,0.122,0.073,0.245,0.284,0.297
13/05/2013,118.556,16,10.5,8,6.5,1.586,0.123,0.245,0.284,0.297
14/05/2013,119.536,14.5,5,5,1.9,0.92,0.133,0.245,0.284,0.297
15/05/2013,122.584,16,7,6,4.2,1.152,0.164,0.245,0.284,0.297
16/05/2013,122.539,17,6.5,9,1.7,1.745,0.165,0.244,0.284,0.297
17/05/2013,122.066,16,5,9,0,0.473,0.161,0.244,0.284,0.297
18/05/2013,121.853,14.5,5,5,0.2,0.413,0.159,0.244,0.284,0.297
19/05/2013,121.645,17.5,2.5,12,0,0.208,0.158,0.244,0.284,0.297
20/05/2013,121.441,19,6.5,8,1,1.204,0.157,0.244,0.284,0.297
21/05/2013,121.241,17,3.5,8,1,1.2,0.156,0.244,0.284,0.297
22/05/2013,121.045,12,7.5,3,0.2,0.396,0.154,0.244,0.283,0.297
23/05/2013,120.853,17.5,5.5,12,1.5,1.692,0.153,0.243,0.283,0.297
24/05/2013,120.664,18,3,12,0,0.189,0.152,0.243,0.283,0.297
25/05/2013,120.478,18,2.5,9,0,0.186,0.151,0.243,0.283,0.297
26/05/2013,120.296,16.5,3,7,0,0.182,0.15,0.243,0.283,0.297
27/05/2013,120.116,17,5,7,0,0.18,0.149,0.243,0.283,0.297
28/05/2013,119.939,17.5,3,10,0,0.177,0.148,0.243,0.283,0.297
29/05/2013,119.765,20,4,6,0,0.174,0.147,0.242,0.283,0.297
30/05/2013,120.392,14.5,8.5,3,1.2,0.573,0.154,0.242,0.283,0.297
31/05/2013,126.26,18,11.5,5,6.9,1.033,0.203,0.245,0.283,0.296
1/6/2013,139.901,15.5,12.5,3,15.1,0.604,0.281,0.263,0.285,0.296
2/6/2013,141.528,16.5,8.5,9,3.4,1.772,0.252,0.271,0.292,0.296
3/6/2013,140.827,15,5,6,0.1,0.802,0.224,0.271,0.299,0.297
4/6/2013,140.063,15,7.5,4,0,0.764,0.206,0.268,0.303,0.298
5/6/2013,139.283,14,9.5,4,0,0.768,0.197,0.265,0.305,0.3
6/6/2013,138.093,16,10,5,0,0.993,0.188,0.263,0.305,0.302
7/6/2013,137.187,15.5,11,9,0.1,0.706,0.183,0.261,0.304,0.302
8/6/2013,136.33,15,2,10,0,0.518,0.179,0.261,0.303,0.303
9/6/2013,135.537,14,0.5,8,0,0.46,0.175,0.26,0.302,0.303
10/6/2013,134.82,16.5,0.5,9,0,0.418,0.172,0.26,0.302,0.302
11/6/2013,134.182,17.5,5,7,0,0.385,0.169,0.26,0.301,0.302
12/6/2013,147.805,13,9,4,14.9,0.754,0.262,0.269,0.305,0.303
13/06/2013,155.669,15,9.5,3,9.2,0.585,0.287,0.278,0.312,0.306
14/06/2013,153.348,15.5,10.5,6,0,1.19,0.24,0.278,0.316,0.309
15/06/2013,150.688,14,3.5,10,0,1.177,0.212,0.274,0.318,0.312
16/06/2013,147.738,14.5,2.5,9,0,1.263,0.196,0.269,0.317,0.313
17/06/2013,145.236,14,1.5,10,0,0.769,0.189,0.265,0.314,0.313
18/06/2013,142.975,15.5,3,9,0.2,0.808,0.184,0.263,0.311,0.313
19/06/2013,140.962,14.5,3,11,0,0.519,0.18,0.261,0.309,0.312
20/06/2013,139.207,13.5,-0.5,9,0,0.461,0.176,0.26,0.306,0.31
21/06/2013,137.703,14,0.5,10,0,0.418,0.173,0.26,0.305,0.308
22/06/2013,136.431,15,3.5,10,0,0.386,0.17,0.26,0.303,0.307
23/06/2013,135.368,15,2,10,0,0.36,0.167,0.26,0.302,0.305
24/06/2013,134.481,16,1,9,0,0.339,0.165,0.259,0.301,0.304
25/06/2013,133.743,17,4.5,10,0,0.321,0.163,0.259,0.301,0.303
26/06/2013,133.125,17,-0.5,11,0,0.305,0.161,0.259,0.3,0.302
27/06/2013,132.603,16.5,2,8,0,0.292,0.159,0.259,0.3,0.302
28/06/2013,132.158,18,4.5,10,0.2,0.48,0.157,0.259,0.3,0.301
29/06/2013,131.773,16.5,4,10,0,0.27,0.155,0.258,0.3,0.301
30/06/2013,131.432,16,2,7,0,0.261,0.154,0.258,0.3,0.301
1/7/2013,131.123,16.5,7,4,0,0.252,0.152,0.258,0.3,0.3
2/7/2013,130.839,17,8.5,8,0.1,0.345,0.151,0.258,0.299,0.3
3/7/2013,130.574,16.5,3.5,10,0,0.238,0.149,0.258,0.299,0.3
4/7/2013,130.324,16,5.5,7,0,0.231,0.148,0.257,0.299,0.3
5/7/2013,130.784,13.5,5,10,2.3,1.827,0.154,0.257,0.299,0.3
6/7/2013,130.368,14.5,5.5,6,0,0.406,0.151,0.257,0.299,0.3
7/7/2013,131.207,13,2,6,1.9,1.054,0.16,0.257,0.299,0.3
8/7/2013,130.13,14,0,10,0.5,1.573,0.15,0.257,0.299,0.3
9/7/2013,129.905,13,-1.5,8,0.1,0.321,0.149,0.257,0.298,0.3
10/7/2013,129.687,15,-0.5,11,0,0.216,0.148,0.256,0.298,0.3
11/7/2013,129.474,14,0.5,7,0,0.211,0.147,0.256,0.298,0.3
12/7/2013,129.266,16,2,8,0,0.207,0.146,0.256,0.298,0.3
13/07/2013,129.063,14,5.5,3,0.1,0.302,0.145,0.256,0.298,0.3
14/07/2013,140.58,14.5,10.5,4,12.3,0.783,0.233,0.263,0.3,0.3
15/07/2013,144.33,17,9,7,5.3,1.4,0.237,0.269,0.304,0.301
16/07/2013,143.229,13.5,7.5,5,0.1,0.842,0.215,0.268,0.307,0.303
17/07/2013,141.903,17,7.5,4,0,0.789,0.201,0.266,0.307,0.304
18/07/2013,140.1,20,9.5,6,0.1,1.257,0.19,0.263,0.307,0.305
19/07/2013,144.749,15,11.5,5,6.4,0.996,0.222,0.266,0.308,0.306
20/07/2013,151.322,9.5,6.5,6,8.6,1.047,0.254,0.272,0.311,0.308
21/07/2013,151.088,10,2.5,6,2,1.011,0.234,0.273,0.314,0.31
22/07/2013,149.046,11,2.5,7,0.6,1.199,0.212,0.271,0.315,0.311
23/07/2013,146.79,13.5,3.5,5,0,0.697,0.2,0.268,0.314,0.312
24/07/2013,143.511,14.5,3.5,12,0,1.717,0.184,0.264,0.312,0.312
25/07/2013,141.221,11.5,-1,5,0,0.822,0.177,0.262,0.31,0.311
26/07/2013,139.272,14.5,2,8,0,0.633,0.172,0.261,0.307,0.31
27/07/2013,137.605,14.5,4,9,0,0.534,0.167,0.26,0.306,0.309
28/07/2013,136.189,16,7.5,6,0.3,0.771,0.164,0.26,0.304,0.307
29/07/2013,135.178,18,4.5,11,1.9,2.143,0.162,0.26,0.303,0.306
30/07/2013,134.164,15,5,11,0.2,0.606,0.159,0.259,0.302,0.305
31/07/2013,133.317,14.5,0.5,12,0,0.376,0.156,0.259,0.301,0.304
1/8/2013,132.608,14,-1,11,0,0.352,0.154,0.259,0.301,0.303
2/8/2013,132.009,13,3,8,0,0.332,0.151,0.259,0.3,0.302
3/8/2013,132.923,13.5,2.5,5,2,0.892,0.164,0.259,0.3,0.302
4/8/2013,136.403,14,5,8,5.1,1.476,0.195,0.26,0.3,0.301
5/8/2013,135.141,15.5,7,6,0,1.155,0.184,0.26,0.3,0.301
6/8/2013,136.481,15,9.5,11,3.6,2.154,0.191,0.261,0.301,0.301
7/8/2013,135.395,13.5,3,6,0.1,1.077,0.183,0.26,0.301,0.301
8/8/2013,141.95,14.5,4,13,9,2.237,0.221,0.266,0.303,0.302
9/8/2013,143.261,12,5.5,4,2.4,0.72,0.22,0.267,0.306,0.303
10/8/2013,141.941,16,4.5,13,1.5,2.277,0.199,0.267,0.307,0.304
11/8/2013,140.644,18,3,9,1.1,1.73,0.19,0.265,0.307,0.305
12/8/2013,140.573,15,8,14,3.1,2.423,0.189,0.264,0.307,0.306
13/08/2013,138.188,16,5,11,0.2,1.821,0.174,0.262,0.306,0.306
14/08/2013,136.646,14,7,7,0.2,1.016,0.167,0.261,0.305,0.306
15/08/2013,135.364,16,0.5,13,0.5,1.13,0.162,0.26,0.304,0.305
16/08/2013,134.273,17,3.5,15,0,0.532,0.157,0.26,0.303,0.304
17/08/2013,134.628,14.5,6,10,2.7,1.881,0.166,0.26,0.302,0.304
18/08/2013,134.337,18,8,11,2.3,2.219,0.168,0.259,0.301,0.303
19/08/2013,136.885,11.5,4.5,11,4.8,1.946,0.191,0.261,0.301,0.302
20/08/2013,135.415,12,1,10,0.5,1.718,0.18,0.26,0.301,0.302
21/08/2013,134.204,13,1.5,7,0.1,1.105,0.171,0.26,0.301,0.302
22/08/2013,135.445,14,5,7,2.7,1.294,0.186,0.26,0.3,0.301
23/08/2013,135.432,16,9,6,1.3,1.188,0.188,0.259,0.3,0.301
24/08/2013,134.172,15.5,8,6,0,1.169,0.177,0.259,0.3,0.301
25/08/2013,133.321,16,7.5,7,0,0.788,0.17,0.259,0.3,0.3
26/08/2013,132.659,18,5.5,11,0,0.617,0.165,0.259,0.3,0.3
27/08/2013,132.103,21.5,7,13,0.4,0.925,0.161,0.259,0.3,0.3
28/08/2013,131.617,22.5,9.5,16,0.1,0.564,0.157,0.258,0.299,0.3
29/08/2013,131.18,19.5,12,7,0,0.421,0.154,0.258,0.299,0.3
30/08/2013,130.782,19,10,13,1.5,1.888,0.151,0.258,0.299,0.3
31/08/2013,130.412,23,4,18,0.1,0.462,0.148,0.258,0.299,0.3
1/9/2013,130.067,24,8.5,16,0,0.34,0.146,0.258,0.299,0.3
2/9/2013,129.741,24.5,8,18,0,0.322,0.144,0.257,0.299,0.3
3/9/2013,129.432,25.5,8.5,18,0,0.307,0.142,0.257,0.299,0.3
4/9/2013,129.137,27,10.5,16,0,0.293,0.14,0.257,0.298,0.3
5/9/2013,128.855,22.5,15,5,0,0.281,0.138,0.257,0.298,0.3
6/9/2013,128.583,16,12.5,6,0.9,1.171,0.136,0.257,0.298,0.3
7/9/2013,128.321,19,6.5,15,1.5,1.761,0.135,0.256,0.298,0.3
8/9/2013,128.068,20,4,15,0,0.253,0.133,0.256,0.298,0.3
9/9/2013,127.823,28,11,11,0,0.245,0.131,0.256,0.298,0.3
10/9/2013,127.584,17,10.5,14,0,0.238,0.13,0.256,0.298,0.3
11/9/2013,127.353,18,5,15,0,0.232,0.129,0.256,0.298,0.3
12/9/2013,127.127,16,2,17,0,0.226,0.127,0.256,0.297,0.3
13/09/2013,126.907,12,4,9,0,0.22,0.126,0.255,0.297,0.3
14/09/2013,129.687,19,5,12,5.1,2.32,0.155,0.255,0.297,0.3
15/09/2013,129.383,21,6.5,14,0,0.304,0.153,0.255,0.297,0.3
16/09/2013,131.394,14,12,7,3.4,1.388,0.174,0.255,0.297,0.3
17/09/2013,149.786,18.5,8.5,11,22.5,2.15,0.287,0.271,0.303,0.301
18/09/2013,147.515,16.5,8,13,0,1.856,0.234,0.274,0.309,0.303
19/09/2013,145.942,17,5.5,17,1.9,2.727,0.204,0.272,0.312,0.306
20/09/2013,146.039,17,7,13,3.7,2.568,0.2,0.27,0.313,0.308
21/09/2013,143.918,19.5,1.5,18,0,0.925,0.192,0.266,0.312,0.309
22/09/2013,142.297,21.5,9,20,2.4,2.767,0.183,0.264,0.311,0.31
23/09/2013,140.471,26.5,6,14,0,0.607,0.178,0.262,0.309,0.309
24/09/2013,138.836,24,8.5,18,0,0.518,0.174,0.261,0.307,0.309
25/09/2013,137.398,24,12,19,0,0.46,0.17,0.26,0.305,0.308
26/09/2013,138.744,17,11,18,5.3,3.096,0.184,0.262,0.305,0.307
27/09/2013,137.272,22,2,20,0,0.73,0.177,0.261,0.304,0.306
28/09/2013,136.06,18.5,5.5,19,0.1,0.689,0.173,0.26,0.303,0.305
29/09/2013,135.041,23,3.5,19,0,0.507,0.168,0.26,0.302,0.304
30/09/2013,134.178,27,11.5,6,0,0.452,0.165,0.26,0.301,0.303
1/10/2013,135.959,17,11.5,17,5.1,2.98,0.181,0.261,0.301,0.303
2/10/2013,134.985,18.5,6,14,0,0.695,0.175,0.26,0.301,0.302
3/10/2013,134.188,17,4.5,21,0.7,1.27,0.17,0.26,0.301,0.302
4/10/2013,133.513,21,1,23,0,0.495,0.166,0.26,0.3,0.301
5/10/2013,132.932,28,7.5,22,0,0.443,0.163,0.259,0.3,0.301
6/10/2013,132.426,19.5,6,17,0,0.405,0.16,0.259,0.3,0.301
7/10/2013,131.98,20,2.5,22,0,0.375,0.157,0.259,0.3,0.301
8/10/2013,131.579,22.5,6.5,24,0,0.352,0.154,0.259,0.3,0.3
9/10/2013,131.213,31.5,6.5,23,0,0.332,0.152,0.259,0.3,0.3
10/10/2013,130.874,26.5,13.5,12,0,0.315,0.15,0.258,0.299,0.3
11/10/2013,130.557,21,4.5,25,0.7,1,0.148,0.258,0.299,0.3
12/10/2013,130.257,27,4,26,0,0.288,0.146,0.258,0.299,0.3
13/10/2013,129.973,20,6.5,18,0,0.276,0.144,0.258,0.299,0.3
14/10/2013,129.7,17,4.5,18,1.6,1.866,0.143,0.258,0.299,0.3
15/10/2013,129.439,22,1,26,0.1,0.357,0.141,0.257,0.299,0.3
16/10/2013,129.187,29,7,21,0,0.249,0.139,0.257,0.299,0.3
17/10/2013,128.943,16.5,10.5,24,0,0.242,0.138,0.257,0.298,0.3
18/10/2013,128.707,23.5,0,27,0,0.235,0.137,0.257,0.298,0.3
19/10/2013,128.477,28.5,6,27,0,0.229,0.135,0.257,0.298,0.3
20/10/2013,128.253,35.5,9,24,0,0.223,0.134,0.256,0.298,0.3
21/10/2013,128.035,26.5,17,7,0,0.218,0.133,0.256,0.298,0.3
22/10/2013,127.822,23.5,14.5,7,0,0.213,0.132,0.256,0.298,0.3
23/10/2013,135.339,19.5,12.5,12,10.1,2.583,0.195,0.26,0.298,0.3
24/10/2013,134.508,17,5.5,24,0.1,0.931,0.187,0.26,0.298,0.3
25/10/2013,133.871,17.5,1.5,20,0,0.637,0.182,0.26,0.298,0.3
26/10/2013,133.334,20.5,4.5,23,0,0.537,0.177,0.259,0.298,0.3
27/10/2013,132.861,20,5,16,0,0.473,0.174,0.259,0.297,0.3
28/10/2013,132.434,26.5,11,20,0.6,1.027,0.17,0.259,0.297,0.3
29/10/2013,132.041,21.5,10,24,0.1,0.493,0.167,0.259,0.297,0.3
